<H1>	<H1>	<H1>	タグ		
を	ヲ	を	助詞-格助詞-一般		
迎える	ムカエル	迎える	動詞-自立	一段	基本形
ロングセラー	ロングセラー	ロングセラー	名詞-一般		
ブランド	ブランド	ブランド	名詞-一般		
「	「	「	記号-括弧開		
チェルシー	チェルシー	チェルシー	未知語		
」	」	」	記号-括弧閉		
から	カラ	から	助詞-格助詞-一般		
、	、	、	記号-読点		
人気	ニンキ	人気	名詞-一般		
の	ノ	の	助詞-連体化		
飴	アメ	飴	名詞-一般		
「	「	「	記号-括弧開		
チェルシーバタースカッチ	チェルシーバタースカッチ	チェルシーバタースカッチ	未知語		
/	/	/	未知語		
ヨーグルトスカッチ	ヨーグルトスカッチ	ヨーグルトスカッチ	未知語		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
味わい	アジワイ	味わい	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
そのまま	ソノママ	そのまま	副詞-一般		
ビスケット	ビスケット	ビスケット	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
「	「	「	記号-括弧開		
チェルシービスケットバタースカッチ	チェルシービスケットバタースカッチ	チェルシービスケットバタースカッチ	未知語		
風味	フウミ	風味	名詞-一般		
/	/	/	未知語		
ヨーグルトスカッチ	ヨーグルトスカッチ	ヨーグルトスカッチ	未知語		
風味	フウミ	風味	名詞-一般		
」	」	」	記号-括弧閉		
、	、	、	記号-読点		
「	「	「	記号-括弧開		
チェルシーバタースカッチ	チェルシーバタースカッチ	チェルシーバタースカッチ	未知語		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
上質	ジョウシツ	上質	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
味わい	アジワイ	味わい	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
再現	サイゲン	再現	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
キャラメル	キャラメル	キャラメル	名詞-一般		
「	「	「	記号-括弧開		
チェルシーバタースカッチキャラメル	チェルシーバタースカッチキャラメル	チェルシーバタースカッチキャラメル	未知語		
」	」	」	記号-括弧閉		
、	、	、	記号-読点		
さらに	サラニ	さらに	副詞-助詞類接続		
、	、	、	記号-読点		
「	「	「	記号-括弧開		
チェルシー	チェルシー	チェルシー	未知語		
」	」	」	記号-括弧閉		
と	ト	と	助詞-格助詞-引用		
乳製品	ニュウセイヒン	乳製品	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
コラボレーション	コラボレーション	コラボレーション	名詞-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
「	「	「	記号-括弧開		
チェルシーバタースカッチオ	チェルシーバタースカッチオ	チェルシーバタースカッチオ	未知語		
・	・	・	記号-一般		
レ	レ	レ	未知語		
/	/	/	未知語		
ヨーグルトスカッチオ	ヨーグルトスカッチオ	ヨーグルトスカッチオ	未知語		
・	・	・	記号-一般		
レ	レ	レ	未知語		
」	」	」	記号-括弧閉		
、	、	、	記号-読点		
「	「	「	記号-括弧開		
チェルシーアイスバーヨーグルトスカッチ	チェルシーアイスバーヨーグルトスカッチ	チェルシーアイスバーヨーグルトスカッチ	未知語		
味	アジ	味	名詞-一般		
」	」	」	記号-括弧閉		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
9	9	9	未知語		
月	ツキ	月	名詞-一般		
27	27	27	未知語		
日	ビ	日	名詞-接尾-一般		
から	カラ	から	助詞-格助詞-一般		
全国	ゼンコク	全国	名詞-一般		
で	デ	で	助詞-格助詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
「	「	「	記号-括弧開		
チェルシー	チェルシー	チェルシー	未知語		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
上質	ジョウシツ	上質	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
味わい	アジワイ	味わい	名詞-一般		
と	ト	と	助詞-格助詞-一般		
幸せ	シアワセ	幸せ	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
ひととき	ヒトトキ	ひととき	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
ビスケット	ビスケット	ビスケット	名詞-一般		
、	、	、	記号-読点		
キャラメル	キャラメル	キャラメル	名詞-一般		
、	、	、	記号-読点		
オ	オ	オ	未知語		
・	・	・	記号-一般		
レ	レ	レ	未知語		
、	、	、	記号-読点		
アイス	アイス	アイス	名詞-一般		
で	デ	で	助詞-格助詞-一般		
表現	ヒョウゲン	表現	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
好感	コウカン	好感	名詞-一般		
度	ド	度	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
高い	タカイ	高い	形容詞-自立	形容詞・アウオ段	基本形
「	「	「	記号-括弧開		
チェルシー	チェルシー	チェルシー	未知語		
」	」	」	記号-括弧閉		
ブランド	ブランド	ブランド	名詞-一般		
の	ノ	の	助詞-連体化		
バラエティ	バラエティ	バラエティ	未知語		
豊か	ユタカ	豊か	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
展開	テンカイ	展開	名詞-サ変接続		
と	ト	と	助詞-並立助詞		
、	、	、	記号-読点		
40	40	40	未知語		
周年	シュウネン	周年	名詞-接尾-助数詞		
を	ヲ	を	助詞-格助詞-一般		
記念	キネン	記念	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
キャンペーン	キャンペーン	キャンペーン	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
より	ヨリ	よる	動詞-自立	五段・ラ行	連用形
、	、	、	記号-読点		
「	「	「	記号-括弧開		
チェルシー	チェルシー	チェルシー	未知語		
」	」	」	記号-括弧閉		
ブランド	ブランド	ブランド	名詞-一般		
の	ノ	の	助詞-連体化		
活性	カッセイ	活性	名詞-一般		
化	カ	化	名詞-接尾-サ変接続		
と	ト	と	助詞-並立助詞		
売上	ウリアゲ	売上	名詞-一般		
拡大	カクダイ	拡大	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
図っ	ハカッ	図る	動詞-自立	五段・ラ行	連用タ接続
て	テ	て	助詞-接続助詞		
まいり	マイリ	まいる	動詞-非自立	五段・ラ行	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
商品	ショウヒン	商品	名詞-一般		
概要	ガイヨウ	概要	名詞-一般		
（	（	（	記号-括弧開		
菓子	カシ	菓子	名詞-一般		
）	）	）	記号-括弧閉		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
チェルシービスケットバタースカッチ	チェルシービスケットバタースカッチ	チェルシービスケットバタースカッチ	未知語		
風味	フウミ	風味	名詞-一般		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
8	8	8	未知語		
枚	マイ	枚	名詞-接尾-助数詞		
（	（	（	記号-括弧開		
2	2	2	未知語		
枚	マイ	枚	名詞-接尾-助数詞		
×	カケル	×	記号-一般		
4	4	4	未知語		
袋	ブクロ	袋	名詞-接尾-一般		
）	）	）	記号-括弧閉		
価格	カカク	価格	名詞-一般		
参考	サンコウ	参考	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
198	198	198	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税込	ゼイコミ	税込	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
・	・	・	記号-一般		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
9	9	9	未知語		
月	ツキ	月	名詞-一般		
27	27	27	未知語		
日	ビ	日	名詞-接尾-一般		
全国	ゼンコク	全国	名詞-一般		
主要	シュヨウ	主要	名詞-形容動詞語幹		
栄養	エイヨウ	栄養	名詞-一般		
成分	セイブン	成分	名詞-一般		
（	（	（	記号-括弧開		
1	1	1	未知語		
袋	ブクロ	袋	名詞-接尾-一般		
当たり	アタリ	当たり	名詞-副詞可能		
）	）	）	記号-括弧閉		
エネルギー	エネルギー	エネルギー	名詞-一般		
131kcal	131kcal	131kcal	未知語		
、	、	、	記号-読点		
たんぱく質	タンパクシツ	たんぱく質	名詞-一般		
1.6g	1.6g	1.6g	未知語		
、	、	、	記号-読点		
脂質	シシツ	脂質	名詞-一般		
5.5g	5.5g	5.5g	未知語		
、	、	、	記号-読点		
炭水化物	タンスイカブツ	炭水化物	名詞-一般		
18.8g	18.8g	18.8g	未知語		
、	、	、	記号-読点		
ナトリウム	ナトリウム	ナトリウム	名詞-一般		
140mg	140mg	140mg	未知語		
特長	トクチョウ	特長	名詞-一般		
「	「	「	記号-括弧開		
チェルシーバタースカッチ	チェルシーバタースカッチ	チェルシーバタースカッチ	未知語		
飴	アメ	飴	名詞-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
風味	フウミ	風味	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
イメージ	イメージ	イメージ	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
コク	コク	コク	名詞-一般		
の	ノ	の	助詞-格助詞-一般		
ある	アル	ある	動詞-自立	五段・ラ行	基本形
キャラメル	キャラメル	キャラメル	名詞-一般		
ソース	ソース	ソース	名詞-一般		
と	ト	と	助詞-格助詞-一般		
まろやか	マロヤカ	まろやか	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
クリーム	クリーム	クリーム	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
ビスケット	ビスケット	ビスケット	名詞-一般		
で	デ	で	助詞-格助詞-一般		
サンド	サンド	サンド	名詞-固有名詞-人名-姓		
しま	シマ	しま	名詞-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
ビスケット	ビスケット	ビスケット	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
チェルシーオリジナル	チェルシーオリジナル	チェルシーオリジナル	未知語		
の	ノ	の	助詞-連体化		
花	ハナ	花	名詞-一般		
模様	モヨウ	模様	名詞-一般		
と	ト	と	助詞-並立助詞		
ロゴ	ロゴ	ロゴ	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
入れる	イレル	入れる	動詞-自立	一段	基本形
こと	コト	こと	名詞-非自立-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
、	、	、	記号-読点		
「	「	「	記号-括弧開		
チェルシー	チェルシー	チェルシー	未知語		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
かわいい	カワイイ	かわいい	形容詞-自立	形容詞・イ段	基本形
世界	セカイ	世界	名詞-一般		
観	カン	観	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
表現	ヒョウゲン	表現	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
ターゲット	ターゲット	ターゲット	名詞-一般		
20	20	20	未知語		
〜	〜	〜	記号-一般		
40	40	40	未知語		
代	ダイ	代	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
女性	ジョセイ	女性	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
中心	チュウシン	中心	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
幅広く	ハバヒロク	幅広い	形容詞-自立	形容詞・アウオ段	連用テ接続
販売	ハンバイ	販売	名詞-サ変接続		
目標	モクヒョウ	目標	名詞-一般		
金額	キンガク	金額	名詞-一般		
50	50	50	未知語		
億	オク	億	名詞-数		
円	エン	円	名詞-接尾-助数詞		
／	／	／	記号-一般		
年間	ネンカン	年間	名詞-一般		
[	[	[	未知語		
チェルシー	チェルシー	チェルシー	未知語		
群	グン	群	名詞-接尾-一般		
（	（	（	記号-括弧開		
飴	アメ	飴	名詞-一般		
、	、	、	記号-読点		
キャラメル	キャラメル	キャラメル	名詞-一般		
、	、	、	記号-読点		
ビスケット	ビスケット	ビスケット	名詞-一般		
）	）	）	記号-括弧閉		
、	、	、	記号-読点		
小売	コウリ	小売	名詞-サ変接続		
ベース	ベース	ベース	名詞-一般		
]	]	]	未知語		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
チェルシービスケットヨーグルトスカッチ	チェルシービスケットヨーグルトスカッチ	チェルシービスケットヨーグルトスカッチ	未知語		
風味	フウミ	風味	名詞-一般		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
8	8	8	未知語		
枚	マイ	枚	名詞-接尾-助数詞		
（	（	（	記号-括弧開		
2	2	2	未知語		
枚	マイ	枚	名詞-接尾-助数詞		
×	カケル	×	記号-一般		
4	4	4	未知語		
袋	ブクロ	袋	名詞-接尾-一般		
）	）	）	記号-括弧閉		
価格	カカク	価格	名詞-一般		
参考	サンコウ	参考	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
198	198	198	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税込	ゼイコミ	税込	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
・	・	・	記号-一般		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
9	9	9	未知語		
月	ツキ	月	名詞-一般		
27	27	27	未知語		
日	ビ	日	名詞-接尾-一般		
全国	ゼンコク	全国	名詞-一般		
主要	シュヨウ	主要	名詞-形容動詞語幹		
栄養	エイヨウ	栄養	名詞-一般		
成分	セイブン	成分	名詞-一般		
（	（	（	記号-括弧開		
1	1	1	未知語		
袋	ブクロ	袋	名詞-接尾-一般		
当たり	アタリ	当たり	名詞-副詞可能		
）	）	）	記号-括弧閉		
エネルギー	エネルギー	エネルギー	名詞-一般		
135kcal	135kcal	135kcal	未知語		
、	、	、	記号-読点		
たんぱく質	タンパクシツ	たんぱく質	名詞-一般		
1.6g	1.6g	1.6g	未知語		
、	、	、	記号-読点		
脂質	シシツ	脂質	名詞-一般		
6.1g	6.1g	6.1g	未知語		
、	、	、	記号-読点		
炭水化物	タンスイカブツ	炭水化物	名詞-一般		
18.3g	18.3g	18.3g	未知語		
、	、	、	記号-読点		
ナトリウム	ナトリウム	ナトリウム	名詞-一般		
140mg	140mg	140mg	未知語		
特長	トクチョウ	特長	名詞-一般		
「	「	「	記号-括弧開		
チェルシーヨーグルトスカッチ	チェルシーヨーグルトスカッチ	チェルシーヨーグルトスカッチ	未知語		
飴	アメ	飴	名詞-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
風味	フウミ	風味	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
イメージ	イメージ	イメージ	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
さわやか	サワヤカ	さわやか	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
味わい	アジワイ	味わい	名詞-一般		
の	ノ	の	助詞-連体化		
ヨーグルト	ヨーグルト	ヨーグルト	名詞-一般		
風	フウ	風	名詞-接尾-一般		
クリーム	クリーム	クリーム	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
ビスケット	ビスケット	ビスケット	名詞-一般		
で	デ	で	助詞-格助詞-一般		
サンド	サンド	サンド	名詞-固有名詞-人名-姓		
しま	シマ	しま	名詞-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
ビスケット	ビスケット	ビスケット	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
チェルシーオリジナル	チェルシーオリジナル	チェルシーオリジナル	未知語		
の	ノ	の	助詞-連体化		
花	ハナ	花	名詞-一般		
模様	モヨウ	模様	名詞-一般		
と	ト	と	助詞-並立助詞		
ロゴ	ロゴ	ロゴ	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
入れる	イレル	入れる	動詞-自立	一段	基本形
こと	コト	こと	名詞-非自立-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
、	、	、	記号-読点		
「	「	「	記号-括弧開		
チェルシー	チェルシー	チェルシー	未知語		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
かわいい	カワイイ	かわいい	形容詞-自立	形容詞・イ段	基本形
世界	セカイ	世界	名詞-一般		
観	カン	観	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
表現	ヒョウゲン	表現	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
ターゲット	ターゲット	ターゲット	名詞-一般		
20	20	20	未知語		
〜	〜	〜	記号-一般		
40	40	40	未知語		
代	ダイ	代	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
女性	ジョセイ	女性	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
中心	チュウシン	中心	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
幅広く	ハバヒロク	幅広い	形容詞-自立	形容詞・アウオ段	連用テ接続
販売	ハンバイ	販売	名詞-サ変接続		
目標	モクヒョウ	目標	名詞-一般		
金額	キンガク	金額	名詞-一般		
50	50	50	未知語		
億	オク	億	名詞-数		
円	エン	円	名詞-接尾-助数詞		
／	／	／	記号-一般		
年間	ネンカン	年間	名詞-一般		
[	[	[	未知語		
チェルシー	チェルシー	チェルシー	未知語		
群	グン	群	名詞-接尾-一般		
（	（	（	記号-括弧開		
飴	アメ	飴	名詞-一般		
、	、	、	記号-読点		
キャラメル	キャラメル	キャラメル	名詞-一般		
、	、	、	記号-読点		
ビスケット	ビスケット	ビスケット	名詞-一般		
）	）	）	記号-括弧閉		
、	、	、	記号-読点		
小売	コウリ	小売	名詞-サ変接続		
ベース	ベース	ベース	名詞-一般		
]	]	]	未知語		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
チェルシーバタースカッチキャラメル	チェルシーバタースカッチキャラメル	チェルシーバタースカッチキャラメル	未知語		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
77g	77g	77g	未知語		
価格	カカク	価格	名詞-一般		
参考	サンコウ	参考	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
198	198	198	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税込	ゼイコミ	税込	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
・	・	・	記号-一般		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
9	9	9	未知語		
月	ツキ	月	名詞-一般		
27	27	27	未知語		
日	ビ	日	名詞-接尾-一般		
全国	ゼンコク	全国	名詞-一般		
主要	シュヨウ	主要	名詞-形容動詞語幹		
栄養	エイヨウ	栄養	名詞-一般		
成分	セイブン	成分	名詞-一般		
（	（	（	記号-括弧開		
1	1	1	未知語		
袋	ブクロ	袋	名詞-接尾-一般		
当たり	アタリ	当たり	名詞-副詞可能		
）	）	）	記号-括弧閉		
エネルギー	エネルギー	エネルギー	名詞-一般		
329kcal	329kcal	329kcal	未知語		
、	、	、	記号-読点		
たんぱく質	タンパクシツ	たんぱく質	名詞-一般		
2.4g	2.4g	2.4g	未知語		
、	、	、	記号-読点		
脂質	シシツ	脂質	名詞-一般		
9.9g	9.9g	9.9g	未知語		
、	、	、	記号-読点		
炭水化物	タンスイカブツ	炭水化物	名詞-一般		
58.4g	58.4g	58.4g	未知語		
、	、	、	記号-読点		
ナトリウム	ナトリウム	ナトリウム	名詞-一般		
340mg	340mg	340mg	未知語		
特長	トクチョウ	特長	名詞-一般		
「	「	「	記号-括弧開		
チェルシーバタースカッチ	チェルシーバタースカッチ	チェルシーバタースカッチ	未知語		
飴	アメ	飴	名詞-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
上質	ジョウシツ	上質	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
味わい	アジワイ	味わい	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
再現	サイゲン	再現	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
コク	コク	コク	名詞-一般		
深い	フカイ	深い	形容詞-自立	形容詞・アウオ段	基本形
おいし	オイシ	おいしい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
の	ノ	の	助詞-連体化		
キャラメル	キャラメル	キャラメル	名詞-一般		
です	デス	です	助動詞	特殊・デス	基本形
。	。	。	記号-句点		
お	オ	お	接頭詞-名詞接続		
口	クチ	口	名詞-一般		
の	ノ	の	助詞-連体化		
中	ナカ	中	名詞-非自立-副詞可能		
で	デ	で	助詞-格助詞-一般		
バタースカッチ	バタースカッチ	バタースカッチ	未知語		
の	ノ	の	助詞-連体化		
濃厚	ノウコウ	濃厚	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
味わい	アジワイ	味わい	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
やわらかく	ヤワラカク	やわらかい	形容詞-自立	形容詞・アウオ段	連用テ接続
とろける	トロケル	とろける	動詞-自立	一段	基本形
、	、	、	記号-読点		
新しい	アタラシイ	新しい	形容詞-自立	形容詞・イ段	基本形
食	ショク	食	名詞-一般		
感	カン	感	名詞-接尾-一般		
に	ニ	に	助詞-格助詞-一般		
仕上げ	シアゲ	仕上げる	動詞-自立	一段	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
ターゲット	ターゲット	ターゲット	名詞-一般		
20	20	20	未知語		
〜	〜	〜	記号-一般		
40	40	40	未知語		
代	ダイ	代	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
女性	ジョセイ	女性	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
中心	チュウシン	中心	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
幅広く	ハバヒロク	幅広い	形容詞-自立	形容詞・アウオ段	連用テ接続
販売	ハンバイ	販売	名詞-サ変接続		
目標	モクヒョウ	目標	名詞-一般		
金額	キンガク	金額	名詞-一般		
50	50	50	未知語		
億	オク	億	名詞-数		
円	エン	円	名詞-接尾-助数詞		
／	／	／	記号-一般		
年間	ネンカン	年間	名詞-一般		
[	[	[	未知語		
チェルシー	チェルシー	チェルシー	未知語		
群	グン	群	名詞-接尾-一般		
（	（	（	記号-括弧開		
飴	アメ	飴	名詞-一般		
、	、	、	記号-読点		
キャラメル	キャラメル	キャラメル	名詞-一般		
、	、	、	記号-読点		
ビスケット	ビスケット	ビスケット	名詞-一般		
）	）	）	記号-括弧閉		
、	、	、	記号-読点		
小売	コウリ	小売	名詞-サ変接続		
ベース	ベース	ベース	名詞-一般		
]	]	]	未知語		
商品	ショウヒン	商品	名詞-一般		
概要	ガイヨウ	概要	名詞-一般		
（	（	（	記号-括弧開		
乳製品	ニュウセイヒン	乳製品	名詞-一般		
）	）	）	記号-括弧閉		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
チェルシーバタースカッチオ	チェルシーバタースカッチオ	チェルシーバタースカッチオ	未知語		
・	・	・	記号-一般		
レ	レ	レ	未知語		
品名	ヒンメイ	品名	名詞-一般		
清涼飲料水	セイリョウインリョウスイ	清涼飲料水	名詞-一般		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
200ml	200ml	200ml	未知語		
価格	カカク	価格	名詞-一般		
メーカー	メーカー	メーカー	名詞-一般		
希望	キボウ	希望	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
96	96	96	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税別	ゼイベツ	税別	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
・	・	・	記号-一般		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
9	9	9	未知語		
月	ツキ	月	名詞-一般		
27	27	27	未知語		
日	ビ	日	名詞-接尾-一般		
全国	ゼンコク	全国	名詞-一般		
主要	シュヨウ	主要	名詞-形容動詞語幹		
栄養	エイヨウ	栄養	名詞-一般		
成分	セイブン	成分	名詞-一般		
（	（	（	記号-括弧開		
1	1	1	未知語		
本当	ホントウ	本当	名詞-一般		
たり	タリ	たり	助動詞	文語・ナリ	基本形
）	）	）	記号-括弧閉		
エネルギー	エネルギー	エネルギー	名詞-一般		
114kcal	114kcal	114kcal	未知語		
、	、	、	記号-読点		
たんぱく質	タンパクシツ	たんぱく質	名詞-一般		
1.7g	1.7g	1.7g	未知語		
、	、	、	記号-読点		
脂質	シシツ	脂質	名詞-一般		
2.7g	2.7g	2.7g	未知語		
、	、	、	記号-読点		
炭水化物	タンスイカブツ	炭水化物	名詞-一般		
20.8g	20.8g	20.8g	未知語		
、	、	、	記号-読点		
ナトリウム	ナトリウム	ナトリウム	名詞-一般		
122mg	122mg	122mg	未知語		
特長	トクチョウ	特長	名詞-一般		
「	「	「	記号-括弧開		
チェルシーバタースカッチ	チェルシーバタースカッチ	チェルシーバタースカッチ	未知語		
飴	アメ	飴	名詞-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
濃厚	ノウコウ	濃厚	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
味わい	アジワイ	味わい	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
ミルク	ミルク	ミルク	名詞-一般		
で	デ	で	助詞-格助詞-一般		
割っ	ワッ	割る	動詞-自立	五段・ラ行	連用タ接続
た	タ	た	助動詞	特殊・タ	基本形
オ	オ	オ	未知語		
・	・	・	記号-一般		
レ	レ	レ	未知語		
の	ノ	の	助詞-連体化		
よう	ヨウ	よう	名詞-非自立-助動詞語幹		
に	ニ	に	助詞-副詞化		
、	、	、	記号-読点		
まろやか	マロヤカ	まろやか	名詞-形容動詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
飲み	ノミ	飲む	動詞-自立	五段・マ行	連用形
やすい	ヤスイ	やすい	形容詞-非自立	形容詞・アウオ段	基本形
風味	フウミ	風味	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
仕上げ	シアゲ	仕上げる	動詞-自立	一段	連用形
た	タ	た	助動詞	特殊・タ	基本形
ドリンク	ドリンク	ドリンク	名詞-一般		
です	デス	です	助動詞	特殊・デス	基本形
。	。	。	記号-句点		
ターゲット	ターゲット	ターゲット	名詞-一般		
「	「	「	記号-括弧開		
